 file_A onset_A offset_A a a file_B onset_B offset_B a a "d(A, B)"
12 geo020s08a0202v01 0.737522 0.866522 0.826406997629 0.854115443837 geo020s08a0067v01 0.879136 1.008136 0.44991213348 0.578389614387 0.880310600308
13 geo020s08a0206v01 0.913288 1.042288 0.770238734555 0.73172860074 geo020s08a0067v01 0.879136 1.008136 0.44991213348 0.578389614387 0.894329029571
14 geo020s08a0027v01 0.80251 0.93151 0.988861088906 0.74816565438 geo020s08a0071v01 0.856533 0.985533 0.0158212428466 0.929437233744 1.05288849949
15 geo020s08a0067v01 0.879136 1.008136 0.44991213348 0.578389614387 geo020s08a0071v01 0.856533 0.985533 0.0158212428466 0.929437233744 1.13874723366
16 geo020s08a0102v01 0.876868 1.005868 0.606329461653 0.568851437086 geo020s08a0071v01 0.856533 0.985533 0.0158212428466 0.929437233744 0.836848249611
17 geo020s08a0136v01 0.788193 0.917193 0.582014179947 0.878831984412 geo020s08a0071v01 0.856533 0.985533 0.0158212428466 0.929437233744 1.42050936092
18 geo020s08a0162v01 0.992887 1.121887 0.198569888427 0.426701009348 geo020s08a0071v01 0.856533 0.985533 0.0158212428466 0.929437233744 0.654952824777
19 geo020s08a0202v01 0.737522 0.866522 0.826406997629 0.854115443837 geo020s08a0071v01 0.856533 0.985533 0.0158212428466 0.929437233744 1.27393884472
20 geo020s08a0206v01 0.913288 1.042288 0.770238734555 0.73172860074 geo020s08a0071v01 0.856533 0.985533 0.0158212428466 0.929437233744 1.26347606327
21 geo020s08a0027v01 0.80251 0.93151 0.988861088906 0.74816565438 geo020s08a0102v01 0.876868 1.005868 0.606329461653 0.568851437086 1.13185539596
22 geo020s08a0067v01 0.879136 1.008136 0.44991213348 0.578389614387 geo020s08a0102v01 0.876868 1.005868 0.606329461653 0.568851437086 1.17047531083
23 geo020s08a0071v01 0.856533 0.985533 0.0158212428466 0.929437233744 geo020s08a0102v01 0.876868 1.005868 0.606329461653 0.568851437086 0.836848249611
24 geo020s08a0136v01 0.788193 0.917193 0.582014179947 0.878831984412 geo020s08a0102v01 0.876868 1.005868 0.606329461653 0.568851437086 0.865748997639
25 geo020s08a0162v01 0.992887 1.121887 0.198569888427 0.426701009348 geo020s08a0102v01 0.876868 1.005868 0.606329461653 0.568851437086 1.02207258881
26 geo020s08a0202v01 0.737522 0.866522 0.826406997629 0.854115443837 geo020s08a0102v01 0.876868 1.005868 0.606329461653 0.568851437086 0.762253818781
27 geo020s08a0206v01 0.913288 1.042288 0.770238734555 0.73172860074 geo020s08a0102v01 0.876868 1.005868 0.606329461653 0.568851437086 1.45923026373
28 geo020s08a0027v01 0.80251 0.93151 0.988861088906 0.74816565438 geo020s08a0162v01 0.992887 1.121887 0.198569888427 0.426701009348 1.04504623079
29 geo020s08a0067v01 0.879136 1.008136 0.44991213348 0.578389614387 geo020s08a0162v01 0.992887 1.121887 0.198569888427 0.426701009348 0.866182369088
30 geo020s08a0071v01 0.856533 0.985533 0.0158212428466 0.929437233744 geo020s08a0162v01 0.992887 1.121887 0.198569888427 0.426701009348 0.654952824777
31 geo020s08a0102v01 0.876868 1.005868 0.606329461653 0.568851437086 geo020s08a0162v01 0.992887 1.121887 0.198569888427 0.426701009348 1.02207258881
32 geo020s08a0136v01 0.788193 0.917193 0.582014179947 0.878831984412 geo020s08a0162v01 0.992887 1.121887 0.198569888427 0.426701009348 1.6889406837
33 geo020s08a0202v01 0.737522 0.866522 0.826406997629 0.854115443837 geo020s08a0162v01 0.992887 1.121887 0.198569888427 0.426701009348 1.48288031963
34 geo020s08a0206v01 0.913288 1.042288 0.770238734555 0.73172860074 geo020s08a0162v01 0.992887 1.121887 0.198569888427 0.426701009348 1.31568581937
35 geo020s08a0027v01 0.80251 0.93151 0.988861088906 0.74816565438 geo020s08a0202v01 0.737522 0.866522 0.826406997629 0.854115443837 0.807803906079
36 geo020s08a0067v01 0.879136 1.008136 0.44991213348 0.578389614387 geo020s08a0202v01 0.737522 0.866522 0.826406997629 0.854115443837 0.880310600308
37 geo020s08a0071v01 0.856533 0.985533 0.0158212428466 0.929437233744 geo020s08a0202v01 0.737522 0.866522 0.826406997629 0.854115443837 1.27393884472
38 geo020s08a0102v01 0.876868 1.005868 0.606329461653 0.568851437086 geo020s08a0202v01 0.737522 0.866522 0.826406997629 0.854115443837 0.762253818781
39 geo020s08a0136v01 0.788193 0.917193 0.582014179947 0.878831984412 geo020s08a0202v01 0.737522 0.866522 0.826406997629 0.854115443837 0.794831920442
40 geo020s08a0162v01 0.992887 1.121887 0.198569888427 0.426701009348 geo020s08a0202v01 0.737522 0.866522 0.826406997629 0.854115443837 1.48288031963
41 geo020s08a0206v01 0.913288 1.042288 0.770238734555 0.73172860074 geo020s08a0202v01 0.737522 0.866522 0.826406997629 0.854115443837 0.912712257231
42 geo020s08a0027v01 0.80251 0.93151 0.988861088906 0.74816565438 geo020s08a0206v01 0.913288 1.042288 0.770238734555 0.73172860074 0.797334658274
43 geo020s08a0067v01 0.879136 1.008136 0.44991213348 0.578389614387 geo020s08a0206v01 0.913288 1.042288 0.770238734555 0.73172860074 0.894329029571
44 geo020s08a0071v01 0.856533 0.985533 0.0158212428466 0.929437233744 geo020s08a0206v01 0.913288 1.042288 0.770238734555 0.73172860074 1.26347606327
45 geo020s08a0102v01 0.876868 1.005868 0.606329461653 0.568851437086 geo020s08a0206v01 0.913288 1.042288 0.770238734555 0.73172860074 1.45923026373
46 geo020s08a0136v01 0.788193 0.917193 0.582014179947 0.878831984412 geo020s08a0206v01 0.913288 1.042288 0.770238734555 0.73172860074 0.6056945503
47 geo020s08a0162v01 0.992887 1.121887 0.198569888427 0.426701009348 geo020s08a0206v01 0.913288 1.042288 0.770238734555 0.73172860074 1.31568581937
48 geo020s08a0202v01 0.737522 0.866522 0.826406997629 0.854115443837 geo020s08a0206v01 0.913288 1.042288 0.770238734555 0.73172860074 0.912712257231
0 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 1.02033794105
1 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 0.780294988202
2 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 0.746664869282
3 geo020s09a0064v01 1.277213 1.406213 0.936868381309 0.844329948566 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 1.15375280391
4 geo020s09a0068v01 0.883148 1.012148 0.816351511827 0.185130398269 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 1.08823450135
5 geo020s09a0070v01 1.128197 1.257197 0.0569643994828 0.22881367096 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 0.951248115878
6 geo020s09a0082v01 1.15253 1.28153 0.824237839624 0.632615816778 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 1.17445927111
7 geo020s09a0084v01 1.007934 1.136934 0.492071801494 0.73009121109 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 1.10977447782
8 geo020s09a0086v01 0.823314 0.952314 0.137662740946 0.0108887338035 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 0.837568622778
9 geo020s09a0098v01 1.02612 1.15512 0.0229151313224 0.519082322212 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 0.799236368201
10 geo020s09a0105v01 1.149225 1.278225 0.484428445514 0.859317806098 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 1.37742880989
11 geo020s09a0107v01 0.94379 1.07279 0.671729784817 0.352429630216 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 0.833475393226
12 geo020s09a0116v01 0.858885 0.987885 0.214112136821 0.198947923427 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 0.786122984459
13 geo020s09a0119v01 0.831717 0.960717 0.0266278846916 0.110920369034 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 0.996907480858
14 geo020s09a0120v01 0.861838 0.990838 0.0805295271284 0.231702310486 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 1.08718800459
15 geo020s09a0128v01 0.9898 1.1188 0.706051804336 0.478031307965 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 1.1057788479
16 geo020s09a0133v01 0.890137 1.019137 0.43118175516 0.404201905775 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 0.589921856082
17 geo020s09a0137v01 0.912445 1.041445 0.600954248108 0.748928375246 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 0.839045392493
18 geo020s09a0141v01 0.769092 0.898092 0.295482285655 0.731606471242 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 0.846581340183
19 geo020s09a0158v01 1.170438 1.299438 0.527903978408 0.740077543159 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 0.90088725183
20 geo020s09a0192v01 0.975068 1.104068 0.543166430238 0.286711649606 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 1.36550264555
21 geo020s09a0194v01 1.167975 1.296975 0.613871089741 0.324138529897 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 1.17062241012
22 geo020s09a0197v01 0.739746 0.868746 0.345698821176 0.674971604809 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 0.862270368765
23 geo020s09a0201v01 0.930167 1.059167 0.605479001031 0.766774587237 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 1.05940345951
24 geo020s09a0203v01 0.780726 0.909726 0.57327227155 0.942762575433 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 1.12458045084
25 geo020s09a0222v01 0.846598 0.975598 0.927848992825 0.895969967007 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 0.95787917402
26 geo020s09a0240v01 1.563034 1.692034 0.321819963388 0.17260462012 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 1.20216875895
27 geo020s09a0242v01 1.032255 1.161255 0.636306125856 0.375091018394 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 1.1385633726
28 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 1.02033794105
29 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 0.997730941158
30 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 1.50387125359
31 geo020s09a0064v01 1.277213 1.406213 0.936868381309 0.844329948566 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 1.14649085799
32 geo020s09a0068v01 0.883148 1.012148 0.816351511827 0.185130398269 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 0.664528922353
33 geo020s09a0070v01 1.128197 1.257197 0.0569643994828 0.22881367096 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 0.893562781406
34 geo020s09a0082v01 1.15253 1.28153 0.824237839624 0.632615816778 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 0.769919728324
35 geo020s09a0084v01 1.007934 1.136934 0.492071801494 0.73009121109 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 1.15049844323
36 geo020s09a0086v01 0.823314 0.952314 0.137662740946 0.0108887338035 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 1.18797129131
37 geo020s09a0098v01 1.02612 1.15512 0.0229151313224 0.519082322212 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 1.0654054002
38 geo020s09a0105v01 1.149225 1.278225 0.484428445514 0.859317806098 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 0.760985985045
39 geo020s09a0107v01 0.94379 1.07279 0.671729784817 0.352429630216 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 0.906037840969
40 geo020s09a0116v01 0.858885 0.987885 0.214112136821 0.198947923427 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 0.902315755018
41 geo020s09a0119v01 0.831717 0.960717 0.0266278846916 0.110920369034 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 1.0086261616
42 geo020s09a0120v01 0.861838 0.990838 0.0805295271284 0.231702310486 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 1.07835712648
43 geo020s09a0128v01 0.9898 1.1188 0.706051804336 0.478031307965 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 1.07030132198
44 geo020s09a0133v01 0.890137 1.019137 0.43118175516 0.404201905775 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 1.26811727359
45 geo020s09a0137v01 0.912445 1.041445 0.600954248108 0.748928375246 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 1.21494964442
46 geo020s09a0141v01 0.769092 0.898092 0.295482285655 0.731606471242 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 0.953322789211
47 geo020s09a0158v01 1.170438 1.299438 0.527903978408 0.740077543159 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 1.07464867565
48 geo020s09a0192v01 0.975068 1.104068 0.543166430238 0.286711649606 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 1.147556785
49 geo020s09a0194v01 1.167975 1.296975 0.613871089741 0.324138529897 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 1.17201344568
50 geo020s09a0197v01 0.739746 0.868746 0.345698821176 0.674971604809 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 1.10568524661
51 geo020s09a0201v01 0.930167 1.059167 0.605479001031 0.766774587237 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 1.07529875625
52 geo020s09a0203v01 0.780726 0.909726 0.57327227155 0.942762575433 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 1.29434378889
53 geo020s09a0222v01 0.846598 0.975598 0.927848992825 0.895969967007 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 1.03335321478
54 geo020s09a0240v01 1.563034 1.692034 0.321819963388 0.17260462012 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 1.0805196992
55 geo020s09a0242v01 1.032255 1.161255 0.636306125856 0.375091018394 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 0.872453595132
56 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 0.780294988202
57 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 0.997730941158
58 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 0.72631130597
59 geo020s09a0064v01 1.277213 1.406213 0.936868381309 0.844329948566 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 1.00778357657
60 geo020s09a0068v01 0.883148 1.012148 0.816351511827 0.185130398269 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 0.913027681852
61 geo020s09a0070v01 1.128197 1.257197 0.0569643994828 0.22881367096 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 0.829841879697
62 geo020s09a0082v01 1.15253 1.28153 0.824237839624 0.632615816778 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 0.913501037558
63 geo020s09a0084v01 1.007934 1.136934 0.492071801494 0.73009121109 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 0.886939215259
64 geo020s09a0086v01 0.823314 0.952314 0.137662740946 0.0108887338035 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 0.809424880506
65 geo020s09a0098v01 1.02612 1.15512 0.0229151313224 0.519082322212 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 0.453510460692
66 geo020s09a0105v01 1.149225 1.278225 0.484428445514 0.859317806098 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 1.14645885623
67 geo020s09a0107v01 0.94379 1.07279 0.671729784817 0.352429630216 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 1.05169506516
68 geo020s09a0116v01 0.858885 0.987885 0.214112136821 0.198947923427 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 0.855555857661
69 geo020s09a0119v01 0.831717 0.960717 0.0266278846916 0.110920369034 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 0.813748168196
70 geo020s09a0120v01 0.861838 0.990838 0.0805295271284 0.231702310486 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 0.851905098139
71 geo020s09a0128v01 0.9898 1.1188 0.706051804336 0.478031307965 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 0.720335970055
72 geo020s09a0133v01 0.890137 1.019137 0.43118175516 0.404201905775 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 0.845648622952
73 geo020s09a0137v01 0.912445 1.041445 0.600954248108 0.748928375246 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 0.621711550894
74 geo020s09a0141v01 0.769092 0.898092 0.295482285655 0.731606471242 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 1.04465939036
75 geo020s09a0158v01 1.170438 1.299438 0.527903978408 0.740077543159 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 0.746980720772
76 geo020s09a0192v01 0.975068 1.104068 0.543166430238 0.286711649606 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 1.26684493867
77 geo020s09a0194v01 1.167975 1.296975 0.613871089741 0.324138529897 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 1.45169560198
78 geo020s09a0197v01 0.739746 0.868746 0.345698821176 0.674971604809 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 0.69143471542
79 geo020s09a0201v01 0.930167 1.059167 0.605479001031 0.766774587237 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 1.00783720166
80 geo020s09a0203v01 0.780726 0.909726 0.57327227155 0.942762575433 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 0.653200298998
81 geo020s09a0222v01 0.846598 0.975598 0.927848992825 0.895969967007 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 0.714188082408
82 geo020s09a0240v01 1.563034 1.692034 0.321819963388 0.17260462012 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 1.53875940858
83 geo020s09a0242v01 1.032255 1.161255 0.636306125856 0.375091018394 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 0.772330995084
84 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 0.746664869282
85 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 1.50387125359
86 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 0.72631130597
87 geo020s09a0064v01 1.277213 1.406213 0.936868381309 0.844329948566 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 1.0235105735
88 geo020s09a0068v01 0.883148 1.012148 0.816351511827 0.185130398269 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 1.49057637075
89 geo020s09a0070v01 1.128197 1.257197 0.0569643994828 0.22881367096 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 1.0385081209
90 geo020s09a0082v01 1.15253 1.28153 0.824237839624 0.632615816778 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 1.31435072272
91 geo020s09a0084v01 1.007934 1.136934 0.492071801494 0.73009121109 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 1.21163095359
92 geo020s09a0086v01 0.823314 0.952314 0.137662740946 0.0108887338035 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 0.661502238236
93 geo020s09a0098v01 1.02612 1.15512 0.0229151313224 0.519082322212 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 1.10933906814
94 geo020s09a0105v01 1.149225 1.278225 0.484428445514 0.859317806098 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 1.24335508985
95 geo020s09a0107v01 0.94379 1.07279 0.671729784817 0.352429630216 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 1.2857130144
96 geo020s09a0116v01 0.858885 0.987885 0.214112136821 0.198947923427 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 0.982199740456
97 geo020s09a0119v01 0.831717 0.960717 0.0266278846916 0.110920369034 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 1.19768472957
98 geo020s09a0120v01 0.861838 0.990838 0.0805295271284 0.231702310486 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 0.890501630826
99 geo020s09a0128v01 0.9898 1.1188 0.706051804336 0.478031307965 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 0.963366791761
100 geo020s09a0133v01 0.890137 1.019137 0.43118175516 0.404201905775 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 0.307254456917
101 geo020s09a0137v01 0.912445 1.041445 0.600954248108 0.748928375246 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 0.838134213765
102 geo020s09a0141v01 0.769092 0.898092 0.295482285655 0.731606471242 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 1.22999537209
103 geo020s09a0158v01 1.170438 1.299438 0.527903978408 0.740077543159 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 0.841955676481
104 geo020s09a0192v01 0.975068 1.104068 0.543166430238 0.286711649606 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 1.03449944762
105 geo020s09a0194v01 1.167975 1.296975 0.613871089741 0.324138529897 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 0.925506504551
106 geo020s09a0197v01 0.739746 0.868746 0.345698821176 0.674971604809 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 1.29263998489
107 geo020s09a0201v01 0.930167 1.059167 0.605479001031 0.766774587237 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 0.878102390849
108 geo020s09a0203v01 0.780726 0.909726 0.57327227155 0.942762575433 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 0.644454641017
109 geo020s09a0222v01 0.846598 0.975598 0.927848992825 0.895969967007 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 1.26734661276
110 geo020s09a0240v01 1.563034 1.692034 0.321819963388 0.17260462012 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 1.21698749656
111 geo020s09a0242v01 1.032255 1.161255 0.636306125856 0.375091018394 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 1.23526007077
112 geo020s09a0004v01 1.885142 2.014142 0.0814739648773 0.428618828664 geo020s09a0064v01 1.277213 1.406213 0.936868381309 0.844329948566 1.15375280391
113 geo020s09a0023v01 0.930611 1.059611 0.904686160344 0.037061047954 geo020s09a0064v01 1.277213 1.406213 0.936868381309 0.844329948566 1.14649085799
114 geo020s09a0057v01 1.673613 1.802613 0.452853499952 0.628309037521 geo020s09a0064v01 1.277213 1.406213 0.936868381309 0.844329948566 1.00778357657
115 geo020s09a0059v01 1.239282 1.368282 0.290096851687 0.00934857796652 geo020s09a0064v01 1.277213 1.406213 0.936868381309 0.844329948566 1.0235105735
116 geo020s09a0068v01 0.883148 1.012148 0.816351511827 0.185130398269 geo020s09a0064v01 1.277213 1.406213 0.936868381309 0.844329948566 0.786874201764
117 geo020s09a0070v01 1.128197 1.257197 0.0569643994828 0.22881367096 geo020s09a0064v01 1.277213 1.406213 0.936868381309 0.844329948566 0.841625802324
118 geo020s09a0082v01 1.15253 1.28153 0.824237839624 0.632615816778 geo020s09a0064v01 1.277213 1.406213 0.936868381309 0.844329948566 0.949698366438
119 geo020s09a0084v01 1.007934 1.136934 0.492071801494 0.73009121109 geo020s09a0064v01 1.277213 1.406213 0.936868381309 0.844329948566 0.736224901818
120 geo020s09a0086v01 0.823314 0.952314 0.137662740946 0.0108887338035 geo020s09a0064v01 1.277213 1.406213 0.936868381309 0.844329948566 0.794138977415
121 geo020s09a0098v01 1.02612 1.15512 0.0229151313224 0.519082322212 geo020s09a0064v01 1.277213 1.406213 0.936868381309 0.844329948566 1.0673658047
122 geo020s09a0105v01 1.149225 1.278225 0.484428445514 0.859317806098 geo020s09a0064v01 1.277213 1.406213 0.936868381309 0.844329948566 0.859350100519
123 geo020s09a0107v01 0.94379 1.07279 0.671729784817 0.352429630216 geo020s09a0064v01 1.277213 1.406213 0.936868381309 0.844329948566 0.544140366577
124 geo020s09a0116v01 0.858885 0.987885 0.214112136821 0.198947923427 geo020s09a0064v01 1.277213 1.406213 0.936868381309 0.844329948566 0.974852750581
125 geo020s09a0119v01 0.831717 0.960717 0.0266278846916 0.110920369034 geo020s09a0064v01 1.277213 1.406213 0.936868381309 0.844329948566 0.947715455608
