 file_A onset_A offset_A a a file_B onset_B offset_B a a "d(A, B)"
14 geo020s08a0027v01 0.80251 0.93151 0.280443992064 0.789279328451 geo020s08a0071v01 0.856533 0.985533 0.690896917517 0.997322850451 0.0
15 geo020s08a0067v01 0.879136 1.008136 0.408136802761 0.237026980243 geo020s08a0071v01 0.856533 0.985533 0.690896917517 0.997322850451 0.0
16 geo020s08a0102v01 0.876868 1.005868 0.317362409322 0.988616154412 geo020s08a0071v01 0.856533 0.985533 0.690896917517 0.997322850451 -2.22044604925e-16
17 geo020s08a0136v01 0.788193 0.917193 0.844734445392 0.905392318709 geo020s08a0071v01 0.856533 0.985533 0.690896917517 0.997322850451 0.0
18 geo020s08a0162v01 0.992887 1.121887 0.343346239774 0.797638803959 geo020s08a0071v01 0.856533 0.985533 0.690896917517 0.997322850451 0.0
19 geo020s08a0202v01 0.737522 0.866522 0.0987434018203 0.651304332341 geo020s08a0071v01 0.856533 0.985533 0.690896917517 0.997322850451 0.0
20 geo020s08a0206v01 0.913288 1.042288 0.259698393298 0.257069298822 geo020s08a0071v01 0.856533 0.985533 0.690896917517 0.997322850451 0.0
21 geo020s08a0027v01 0.80251 0.93151 0.280443992064 0.789279328451 geo020s08a0102v01 0.876868 1.005868 0.317362409322 0.988616154412 0.0
22 geo020s08a0067v01 0.879136 1.008136 0.408136802761 0.237026980243 geo020s08a0102v01 0.876868 1.005868 0.317362409322 0.988616154412 0.0
23 geo020s08a0071v01 0.856533 0.985533 0.690896917517 0.997322850451 geo020s08a0102v01 0.876868 1.005868 0.317362409322 0.988616154412 -2.22044604925e-16
24 geo020s08a0136v01 0.788193 0.917193 0.844734445392 0.905392318709 geo020s08a0102v01 0.876868 1.005868 0.317362409322 0.988616154412 0.0
25 geo020s08a0162v01 0.992887 1.121887 0.343346239774 0.797638803959 geo020s08a0102v01 0.876868 1.005868 0.317362409322 0.988616154412 0.0
26 geo020s08a0202v01 0.737522 0.866522 0.0987434018203 0.651304332341 geo020s08a0102v01 0.876868 1.005868 0.317362409322 0.988616154412 -2.22044604925e-16
27 geo020s08a0206v01 0.913288 1.042288 0.259698393298 0.257069298822 geo020s08a0102v01 0.876868 1.005868 0.317362409322 0.988616154412 0.0
28 geo020s08a0027v01 0.80251 0.93151 0.280443992064 0.789279328451 geo020s08a0162v01 0.992887 1.121887 0.343346239774 0.797638803959 -2.22044604925e-16
29 geo020s08a0067v01 0.879136 1.008136 0.408136802761 0.237026980243 geo020s08a0162v01 0.992887 1.121887 0.343346239774 0.797638803959 0.0
30 geo020s08a0071v01 0.856533 0.985533 0.690896917517 0.997322850451 geo020s08a0162v01 0.992887 1.121887 0.343346239774 0.797638803959 0.0
31 geo020s08a0102v01 0.876868 1.005868 0.317362409322 0.988616154412 geo020s08a0162v01 0.992887 1.121887 0.343346239774 0.797638803959 0.0
32 geo020s08a0136v01 0.788193 0.917193 0.844734445392 0.905392318709 geo020s08a0162v01 0.992887 1.121887 0.343346239774 0.797638803959 0.0
33 geo020s08a0202v01 0.737522 0.866522 0.0987434018203 0.651304332341 geo020s08a0162v01 0.992887 1.121887 0.343346239774 0.797638803959 -2.22044604925e-16
34 geo020s08a0206v01 0.913288 1.042288 0.259698393298 0.257069298822 geo020s08a0162v01 0.992887 1.121887 0.343346239774 0.797638803959 -2.22044604925e-16
35 geo020s08a0027v01 0.80251 0.93151 0.280443992064 0.789279328451 geo020s08a0202v01 0.737522 0.866522 0.0987434018203 0.651304332341 0.0
36 geo020s08a0067v01 0.879136 1.008136 0.408136802761 0.237026980243 geo020s08a0202v01 0.737522 0.866522 0.0987434018203 0.651304332341 0.0
37 geo020s08a0071v01 0.856533 0.985533 0.690896917517 0.997322850451 geo020s08a0202v01 0.737522 0.866522 0.0987434018203 0.651304332341 0.0
38 geo020s08a0102v01 0.876868 1.005868 0.317362409322 0.988616154412 geo020s08a0202v01 0.737522 0.866522 0.0987434018203 0.651304332341 -2.22044604925e-16
39 geo020s08a0136v01 0.788193 0.917193 0.844734445392 0.905392318709 geo020s08a0202v01 0.737522 0.866522 0.0987434018203 0.651304332341 -2.22044604925e-16
40 geo020s08a0162v01 0.992887 1.121887 0.343346239774 0.797638803959 geo020s08a0202v01 0.737522 0.866522 0.0987434018203 0.651304332341 -2.22044604925e-16
41 geo020s08a0206v01 0.913288 1.042288 0.259698393298 0.257069298822 geo020s08a0202v01 0.737522 0.866522 0.0987434018203 0.651304332341 0.0
42 geo020s08a0027v01 0.80251 0.93151 0.280443992064 0.789279328451 geo020s08a0206v01 0.913288 1.042288 0.259698393298 0.257069298822 0.0
43 geo020s08a0067v01 0.879136 1.008136 0.408136802761 0.237026980243 geo020s08a0206v01 0.913288 1.042288 0.259698393298 0.257069298822 0.0
44 geo020s08a0071v01 0.856533 0.985533 0.690896917517 0.997322850451 geo020s08a0206v01 0.913288 1.042288 0.259698393298 0.257069298822 0.0
45 geo020s08a0102v01 0.876868 1.005868 0.317362409322 0.988616154412 geo020s08a0206v01 0.913288 1.042288 0.259698393298 0.257069298822 0.0
46 geo020s08a0136v01 0.788193 0.917193 0.844734445392 0.905392318709 geo020s08a0206v01 0.913288 1.042288 0.259698393298 0.257069298822 0.0
47 geo020s08a0162v01 0.992887 1.121887 0.343346239774 0.797638803959 geo020s08a0206v01 0.913288 1.042288 0.259698393298 0.257069298822 -2.22044604925e-16
48 geo020s08a0202v01 0.737522 0.866522 0.0987434018203 0.651304332341 geo020s08a0206v01 0.913288 1.042288 0.259698393298 0.257069298822 0.0
0 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 0.0
1 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 0.0
2 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 0.0
3 geo020s09a0064v01 1.277213 1.406213 0.920206514306 0.227900289951 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 0.0
4 geo020s09a0068v01 0.883148 1.012148 0.701876529756 0.240355624849 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 0.0
5 geo020s09a0070v01 1.128197 1.257197 0.664102555355 0.497250093361 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 0.0
6 geo020s09a0082v01 1.15253 1.28153 0.668732770207 0.476882333521 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 0.0
7 geo020s09a0084v01 1.007934 1.136934 0.468628342746 0.457404916089 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 0.0
8 geo020s09a0086v01 0.823314 0.952314 0.758278260477 0.319952838078 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 -2.22044604925e-16
9 geo020s09a0098v01 1.02612 1.15512 0.809988710662 0.0126037670299 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 0.0
10 geo020s09a0105v01 1.149225 1.278225 0.830399570037 0.649154197112 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 0.0
11 geo020s09a0107v01 0.94379 1.07279 0.855828367254 0.195037486009 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 0.0
12 geo020s09a0116v01 0.858885 0.987885 0.142518337766 0.377082599207 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 0.0
13 geo020s09a0119v01 0.831717 0.960717 0.674564023763 0.799776536897 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 0.0
14 geo020s09a0120v01 0.861838 0.990838 0.207625661804 0.917333563082 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 -2.22044604925e-16
15 geo020s09a0128v01 0.9898 1.1188 0.126210103749 0.976043550468 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 0.0
16 geo020s09a0133v01 0.890137 1.019137 0.146751480764 0.729318919361 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 0.0
17 geo020s09a0137v01 0.912445 1.041445 0.63821871062 0.597127302947 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 0.0
18 geo020s09a0141v01 0.769092 0.898092 0.94530844 0.425561390262 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 0.0
19 geo020s09a0158v01 1.170438 1.299438 0.149931484917 0.551087174187 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 0.0
20 geo020s09a0192v01 0.975068 1.104068 0.138354689793 0.290144463105 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 0.0
21 geo020s09a0194v01 1.167975 1.296975 0.457360181691 0.444117107017 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 0.0
22 geo020s09a0197v01 0.739746 0.868746 0.221482055734 0.467245823927 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 0.0
23 geo020s09a0201v01 0.930167 1.059167 0.504700608096 0.498055624828 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 2.22044604925e-16
24 geo020s09a0203v01 0.780726 0.909726 0.517860048172 0.194465809528 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 0.0
25 geo020s09a0222v01 0.846598 0.975598 0.491545150017 0.856702496518 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 0.0
26 geo020s09a0240v01 1.563034 1.692034 0.408637225013 0.241418747966 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 0.0
27 geo020s09a0242v01 1.032255 1.161255 0.857484499084 0.619586739369 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 0.0
28 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 0.0
29 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 0.0
30 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 0.0
31 geo020s09a0064v01 1.277213 1.406213 0.920206514306 0.227900289951 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 1.11022302463e-16
32 geo020s09a0068v01 0.883148 1.012148 0.701876529756 0.240355624849 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 0.0
33 geo020s09a0070v01 1.128197 1.257197 0.664102555355 0.497250093361 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 0.0
34 geo020s09a0082v01 1.15253 1.28153 0.668732770207 0.476882333521 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 0.0
35 geo020s09a0084v01 1.007934 1.136934 0.468628342746 0.457404916089 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 0.0
36 geo020s09a0086v01 0.823314 0.952314 0.758278260477 0.319952838078 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 0.0
37 geo020s09a0098v01 1.02612 1.15512 0.809988710662 0.0126037670299 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 0.0
38 geo020s09a0105v01 1.149225 1.278225 0.830399570037 0.649154197112 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 1.11022302463e-16
39 geo020s09a0107v01 0.94379 1.07279 0.855828367254 0.195037486009 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 0.0
40 geo020s09a0116v01 0.858885 0.987885 0.142518337766 0.377082599207 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 0.0
41 geo020s09a0119v01 0.831717 0.960717 0.674564023763 0.799776536897 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 2.22044604925e-16
42 geo020s09a0120v01 0.861838 0.990838 0.207625661804 0.917333563082 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 0.0
43 geo020s09a0128v01 0.9898 1.1188 0.126210103749 0.976043550468 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 0.0
44 geo020s09a0133v01 0.890137 1.019137 0.146751480764 0.729318919361 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 0.0
45 geo020s09a0137v01 0.912445 1.041445 0.63821871062 0.597127302947 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 0.0
46 geo020s09a0141v01 0.769092 0.898092 0.94530844 0.425561390262 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 0.0
47 geo020s09a0158v01 1.170438 1.299438 0.149931484917 0.551087174187 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 0.0
48 geo020s09a0192v01 0.975068 1.104068 0.138354689793 0.290144463105 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 0.0
49 geo020s09a0194v01 1.167975 1.296975 0.457360181691 0.444117107017 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 0.0
50 geo020s09a0197v01 0.739746 0.868746 0.221482055734 0.467245823927 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 0.0
51 geo020s09a0201v01 0.930167 1.059167 0.504700608096 0.498055624828 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 0.0
52 geo020s09a0203v01 0.780726 0.909726 0.517860048172 0.194465809528 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 -2.22044604925e-16
53 geo020s09a0222v01 0.846598 0.975598 0.491545150017 0.856702496518 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 0.0
54 geo020s09a0240v01 1.563034 1.692034 0.408637225013 0.241418747966 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 0.0
55 geo020s09a0242v01 1.032255 1.161255 0.857484499084 0.619586739369 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 2.22044604925e-16
56 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 0.0
57 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 0.0
58 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 0.0
59 geo020s09a0064v01 1.277213 1.406213 0.920206514306 0.227900289951 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 0.0
60 geo020s09a0068v01 0.883148 1.012148 0.701876529756 0.240355624849 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 0.0
61 geo020s09a0070v01 1.128197 1.257197 0.664102555355 0.497250093361 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 0.0
62 geo020s09a0082v01 1.15253 1.28153 0.668732770207 0.476882333521 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 -2.22044604925e-16
63 geo020s09a0084v01 1.007934 1.136934 0.468628342746 0.457404916089 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 0.0
64 geo020s09a0086v01 0.823314 0.952314 0.758278260477 0.319952838078 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 0.0
65 geo020s09a0098v01 1.02612 1.15512 0.809988710662 0.0126037670299 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 0.0
66 geo020s09a0105v01 1.149225 1.278225 0.830399570037 0.649154197112 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 1.11022302463e-16
67 geo020s09a0107v01 0.94379 1.07279 0.855828367254 0.195037486009 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 0.0
68 geo020s09a0116v01 0.858885 0.987885 0.142518337766 0.377082599207 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 1.11022302463e-16
69 geo020s09a0119v01 0.831717 0.960717 0.674564023763 0.799776536897 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 2.22044604925e-16
70 geo020s09a0120v01 0.861838 0.990838 0.207625661804 0.917333563082 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 0.0
71 geo020s09a0128v01 0.9898 1.1188 0.126210103749 0.976043550468 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 0.0
72 geo020s09a0133v01 0.890137 1.019137 0.146751480764 0.729318919361 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 0.0
73 geo020s09a0137v01 0.912445 1.041445 0.63821871062 0.597127302947 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 2.22044604925e-16
74 geo020s09a0141v01 0.769092 0.898092 0.94530844 0.425561390262 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 2.22044604925e-16
75 geo020s09a0158v01 1.170438 1.299438 0.149931484917 0.551087174187 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 0.0
76 geo020s09a0192v01 0.975068 1.104068 0.138354689793 0.290144463105 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 0.0
77 geo020s09a0194v01 1.167975 1.296975 0.457360181691 0.444117107017 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 0.0
78 geo020s09a0197v01 0.739746 0.868746 0.221482055734 0.467245823927 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 0.0
79 geo020s09a0201v01 0.930167 1.059167 0.504700608096 0.498055624828 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 0.0
80 geo020s09a0203v01 0.780726 0.909726 0.517860048172 0.194465809528 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 0.0
81 geo020s09a0222v01 0.846598 0.975598 0.491545150017 0.856702496518 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 2.22044604925e-16
82 geo020s09a0240v01 1.563034 1.692034 0.408637225013 0.241418747966 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 0.0
83 geo020s09a0242v01 1.032255 1.161255 0.857484499084 0.619586739369 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 2.22044604925e-16
84 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 0.0
85 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 0.0
86 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 0.0
87 geo020s09a0064v01 1.277213 1.406213 0.920206514306 0.227900289951 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 0.0
88 geo020s09a0068v01 0.883148 1.012148 0.701876529756 0.240355624849 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 0.0
89 geo020s09a0070v01 1.128197 1.257197 0.664102555355 0.497250093361 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 0.0
90 geo020s09a0082v01 1.15253 1.28153 0.668732770207 0.476882333521 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 0.0
91 geo020s09a0084v01 1.007934 1.136934 0.468628342746 0.457404916089 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 2.22044604925e-16
92 geo020s09a0086v01 0.823314 0.952314 0.758278260477 0.319952838078 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 0.0
93 geo020s09a0098v01 1.02612 1.15512 0.809988710662 0.0126037670299 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 0.0
94 geo020s09a0105v01 1.149225 1.278225 0.830399570037 0.649154197112 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 0.0
95 geo020s09a0107v01 0.94379 1.07279 0.855828367254 0.195037486009 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 0.0
96 geo020s09a0116v01 0.858885 0.987885 0.142518337766 0.377082599207 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 -2.22044604925e-16
97 geo020s09a0119v01 0.831717 0.960717 0.674564023763 0.799776536897 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 1.11022302463e-16
98 geo020s09a0120v01 0.861838 0.990838 0.207625661804 0.917333563082 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 0.0
99 geo020s09a0128v01 0.9898 1.1188 0.126210103749 0.976043550468 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 0.0
100 geo020s09a0133v01 0.890137 1.019137 0.146751480764 0.729318919361 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 0.0
101 geo020s09a0137v01 0.912445 1.041445 0.63821871062 0.597127302947 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 0.0
102 geo020s09a0141v01 0.769092 0.898092 0.94530844 0.425561390262 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 0.0
103 geo020s09a0158v01 1.170438 1.299438 0.149931484917 0.551087174187 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 0.0
104 geo020s09a0192v01 0.975068 1.104068 0.138354689793 0.290144463105 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 0.0
105 geo020s09a0194v01 1.167975 1.296975 0.457360181691 0.444117107017 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 0.0
106 geo020s09a0197v01 0.739746 0.868746 0.221482055734 0.467245823927 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 0.0
107 geo020s09a0201v01 0.930167 1.059167 0.504700608096 0.498055624828 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 1.11022302463e-16
108 geo020s09a0203v01 0.780726 0.909726 0.517860048172 0.194465809528 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 -2.22044604925e-16
109 geo020s09a0222v01 0.846598 0.975598 0.491545150017 0.856702496518 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 1.11022302463e-16
110 geo020s09a0240v01 1.563034 1.692034 0.408637225013 0.241418747966 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 0.0
111 geo020s09a0242v01 1.032255 1.161255 0.857484499084 0.619586739369 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 1.11022302463e-16
112 geo020s09a0004v01 1.885142 2.014142 0.109018764019 0.633786760612 geo020s09a0064v01 1.277213 1.406213 0.920206514306 0.227900289951 0.0
113 geo020s09a0023v01 0.930611 1.059611 0.77387434272 0.125641381138 geo020s09a0064v01 1.277213 1.406213 0.920206514306 0.227900289951 1.11022302463e-16
114 geo020s09a0057v01 1.673613 1.802613 0.290096851687 0.00934857796652 geo020s09a0064v01 1.277213 1.406213 0.920206514306 0.227900289951 0.0
115 geo020s09a0059v01 1.239282 1.368282 0.576755934987 0.311444214132 geo020s09a0064v01 1.277213 1.406213 0.920206514306 0.227900289951 0.0
116 geo020s09a0068v01 0.883148 1.012148 0.701876529756 0.240355624849 geo020s09a0064v01 1.277213 1.406213 0.920206514306 0.227900289951 2.22044604925e-16
117 geo020s09a0070v01 1.128197 1.257197 0.664102555355 0.497250093361 geo020s09a0064v01 1.277213 1.406213 0.920206514306 0.227900289951 0.0
118 geo020s09a0082v01 1.15253 1.28153 0.668732770207 0.476882333521 geo020s09a0064v01 1.277213 1.406213 0.920206514306 0.227900289951 0.0
119 geo020s09a0084v01 1.007934 1.136934 0.468628342746 0.457404916089 geo020s09a0064v01 1.277213 1.406213 0.920206514306 0.227900289951 0.0
120 geo020s09a0086v01 0.823314 0.952314 0.758278260477 0.319952838078 geo020s09a0064v01 1.277213 1.406213 0.920206514306 0.227900289951 0.0
121 geo020s09a0098v01 1.02612 1.15512 0.809988710662 0.0126037670299 geo020s09a0064v01 1.277213 1.406213 0.920206514306 0.227900289951 0.0
122 geo020s09a0105v01 1.149225 1.278225 0.830399570037 0.649154197112 geo020s09a0064v01 1.277213 1.406213 0.920206514306 0.227900289951 0.0
123 geo020s09a0107v01 0.94379 1.07279 0.855828367254 0.195037486009 geo020s09a0064v01 1.277213 1.406213 0.920206514306 0.227900289951 1.11022302463e-16
124 geo020s09a0116v01 0.858885 0.987885 0.142518337766 0.377082599207 geo020s09a0064v01 1.277213 1.406213 0.920206514306 0.227900289951 0.0
125 geo020s09a0119v01 0.831717 0.960717 0.674564023763 0.799776536897 geo020s09a0064v01 1.277213 1.406213 0.920206514306 0.227900289951 0.0
126 geo020s09a0120v01 0.861838 0.990838 0.207625661804 0.917333563082 geo020s09a0064v01 1.277213 1.406213 0.920206514306 0.227900289951 0.0
127 geo020s09a0128v01 0.9898 1.1188 0.126210103749 0.976043550468 geo020s09a0064v01 1.277213 1.406213 0.920206514306 0.227900289951 0.0
128 geo020s09a0133v01 0.890137 1.019137 0.146751480764 0.729318919361 geo020s09a0064v01 1.277213 1.406213 0.920206514306 0.227900289951 0.0
129 geo020s09a0137v01 0.912445 1.041445 0.63821871062 0.597127302947 geo020s09a0064v01 1.277213 1.406213 0.920206514306 0.227900289951 0.0
